latitude,longitude,date,time,road_type,lanes,speed_limit,weather,severity
18.50036,73.819139,2022-10-10,00:32:19,collector,2,30,rain,1
18.48632,73.93169,2022-05-29,01:05:48,highway,6,80,cloudy,3
18.566678,73.83017,2024-07-12,10:30:27,residential,2,40,clear,2
18.542401,73.939457,2023-07-26,14:33:47,highway,4,80,clear,3
18.48067,73.867246,2024-09-12,16:20:04,arterial,2,60,fog,3
18.551178,73.872291,2024-02-26,20:11:57,highway,4,80,cloudy,2
18.453622,73.924425,2022-01-07,18:54:17,collector,2,40,fog,1
18.636424,73.863027,2023-10-05,18:05:04,arterial,4,80,fog,2
18.58933,73.9345,2023-02-12,11:50:28,service,2,40,clear,3
18.591448,73.780508,2022-07-30,20:52:52,arterial,2,60,cloudy,3
18.565258,73.871343,2021-01-26,04:43:18,arterial,4,60,cloudy,1
18.534826,73.897289,2021-12-24,07:42:57,service,2,50,rain,2
18.636873,73.935114,2023-11-30,20:55:56,arterial,4,80,fog,2
18.540168,73.772648,2024-02-13,07:43:44,arterial,2,80,rain,1
18.646968,73.91778,2024-10-13,13:54:46,collector,1,30,clear,3
18.474933,73.934168,2023-11-05,00:52:52,highway,6,80,clear,3
18.623979,73.853768,2021-12-26,12:27:44,highway,4,80,rain,3
18.568255,73.829801,2022-08-03,17:55:49,highway,6,80,cloudy,1
18.460952,73.817039,2023-05-07,22:45:45,service,1,50,clear,2
18.610571,73.750926,2023-04-13,05:45:50,arterial,4,60,clear,1
18.5167,73.829634,2021-05-30,14:50:31,collector,1,30,rain,2
18.557479,73.933971,2022-01-28,02:49:56,arterial,4,60,fog,2
18.519269,73.819391,2022-09-23,17:47:56,service,1,40,rain,2
18.5975,73.840444,2024-08-10,02:46:36,highway,4,100,clear,2
18.494921,73.840488,2023-05-09,14:12:11,service,1,50,clear,1
18.478171,73.785277,2023-02-16,12:04:17,service,1,50,fog,3
18.549674,73.833785,2021-12-23,22:18:57,residential,2,30,cloudy,3
18.632969,73.822479,2023-11-30,05:21:10,arterial,2,80,clear,1
18.566118,73.876453,2021-11-18,19:24:51,collector,2,30,rain,1
18.452619,73.882707,2023-05-27,01:53:08,residential,2,40,cloudy,2
18.485607,73.942214,2021-08-06,09:44:10,highway,4,80,fog,3
18.479733,73.832925,2024-07-26,20:03:27,highway,6,100,fog,1
18.46707,73.949375,2022-03-01,14:22:12,service,1,40,cloudy,2
18.550439,73.869077,2022-08-07,04:55:58,service,2,30,rain,2
18.463415,73.899992,2022-04-04,20:32:42,residential,1,40,clear,1
18.491981,73.929611,2024-01-11,13:14:50,residential,2,40,cloudy,1
18.491028,73.788138,2021-01-09,01:41:30,arterial,4,80,cloudy,1
18.45731,73.844413,2021-05-16,14:40:36,residential,2,50,cloudy,2
18.562968,73.763142,2022-09-26,20:59:22,highway,4,100,clear,3
18.605106,73.840658,2023-07-17,06:57:37,collector,2,30,fog,1
18.554878,73.838153,2022-08-26,10:12:55,highway,4,100,rain,2
18.530153,73.861928,2022-02-22,18:01:32,arterial,4,60,fog,1
18.481048,73.786386,2022-11-07,05:54:21,arterial,4,80,cloudy,3
18.622357,73.939223,2022-07-15,23:42:45,arterial,4,60,rain,2
18.524662,73.804149,2021-07-30,11:24:56,arterial,4,80,clear,3
18.5788,73.831747,2022-08-14,03:19:26,arterial,4,80,cloudy,3
18.455077,73.781231,2024-08-28,04:47:53,collector,2,40,rain,2
18.593194,73.881785,2023-12-17,02:22:32,residential,2,30,cloudy,3
18.455419,73.794394,2022-05-11,18:18:52,arterial,2,80,cloudy,2
18.496215,73.884379,2024-06-22,09:07:18,service,1,50,fog,1
18.453942,73.770822,2023-04-28,14:31:36,residential,2,50,clear,1
18.609983,73.785709,2024-05-24,03:52:18,arterial,4,80,clear,1
18.580549,73.797637,2022-04-16,10:25:09,residential,1,50,fog,1
18.469888,73.798634,2022-08-09,15:14:11,highway,6,100,cloudy,3
18.594453,73.921139,2024-12-05,14:25:01,service,2,50,clear,3
18.616044,73.829437,2023-04-15,01:18:21,collector,1,30,clear,2
18.583617,73.790997,2022-07-06,11:41:17,residential,2,40,clear,3
18.50863,73.929267,2022-10-31,16:32:45,highway,4,100,clear,2
18.4526,73.767102,2024-03-06,04:41:56,collector,2,40,rain,1
18.491577,73.755306,2024-04-14,19:00:19,collector,2,30,rain,1
18.486287,73.866608,2022-04-04,22:30:41,service,1,50,clear,1
18.534285,73.928534,2022-04-30,12:06:53,arterial,2,80,cloudy,2
18.613489,73.818363,2021-06-01,15:39:01,service,2,30,cloudy,1
18.501885,73.825938,2024-06-12,13:55:15,highway,6,80,clear,3
18.568059,73.803613,2021-09-13,07:33:52,residential,1,40,rain,2
18.57483,73.831882,2022-12-19,18:37:39,residential,1,30,cloudy,2
18.560409,73.837225,2022-11-03,07:08:24,service,1,40,clear,2
18.508893,73.939691,2022-08-28,00:50:55,highway,4,100,rain,3
18.602721,73.778023,2024-06-10,07:37:54,highway,4,100,clear,2
18.623694,73.847486,2022-12-12,18:42:58,highway,6,100,fog,3
18.62891,73.909971,2023-08-08,15:13:47,service,2,40,clear,2
18.535043,73.754494,2023-08-18,00:56:56,residential,1,50,fog,1
18.503735,73.858327,2021-07-03,02:12:03,residential,1,30,fog,1
18.576696,73.801578,2021-08-08,14:13:42,collector,2,50,cloudy,1
18.477871,73.916986,2022-08-20,01:44:39,service,2,50,rain,2
18.64688,73.855138,2024-11-28,20:48:20,residential,2,40,rain,1
18.484336,73.804461,2022-05-04,16:23:34,service,2,30,clear,1
18.453678,73.93286,2021-10-31,02:55:02,service,2,50,cloudy,1
18.47355,73.865303,2024-01-09,04:01:35,service,1,30,cloudy,2
18.504811,73.860836,2024-05-21,08:35:24,residential,1,40,fog,1
18.580284,73.915948,2022-03-25,10:24:33,residential,2,50,cloudy,2
18.491284,73.752199,2023-06-09,16:19:39,highway,6,80,fog,3
18.477377,73.930004,2022-11-17,15:20:19,collector,2,30,rain,2
18.624778,73.869483,2023-10-13,10:38:50,residential,1,40,fog,1
18.570103,73.883007,2024-09-01,09:07:54,highway,4,80,cloudy,2
18.485074,73.932882,2024-02-20,20:12:18,collector,2,30,fog,2
18.533754,73.826628,2024-05-04,05:18:11,residential,1,50,rain,1
18.553784,73.759393,2022-03-13,15:36:32,collector,2,50,rain,1
18.483257,73.897607,2023-06-09,17:07:48,arterial,2,80,clear,3
18.46656,73.87063,2022-03-07,19:22:14,residential,1,30,rain,2
18.49907,73.827859,2024-07-11,00:02:25,residential,2,30,cloudy,2
18.507739,73.821135,2022-02-22,10:30:05,service,2,30,cloudy,2
18.593809,73.809424,2024-09-29,05:26:28,highway,6,100,cloudy,3
18.563281,73.84521,2023-01-29,03:37:01,arterial,2,80,clear,3
18.582734,73.937366,2023-12-20,04:49:02,arterial,4,60,clear,3
18.596514,73.792988,2024-07-05,08:32:57,residential,2,40,cloudy,2
18.456237,73.802453,2022-06-09,16:25:29,collector,2,40,rain,3
18.569016,73.760285,2024-03-30,02:53:23,highway,4,100,clear,1
18.549273,73.869369,2024-12-14,19:46:08,residential,2,30,cloudy,3
18.516849,73.904182,2022-10-27,13:30:50,residential,2,30,rain,2
18.47132,73.765028,2024-09-23,17:49:54,arterial,4,80,clear,1
18.595638,73.849098,2023-10-30,06:41:02,residential,2,50,clear,1
18.58768,73.836965,2023-12-23,13:03:51,residential,1,50,cloudy,1
18.49928,73.91382,2021-11-28,12:55:05,service,1,50,clear,1
18.609883,73.888939,2023-11-23,07:35:36,service,1,50,clear,1
18.504429,73.868046,2021-07-07,08:03:43,service,2,30,rain,1
18.522195,73.768316,2021-05-19,18:30:14,highway,6,100,clear,3
18.633463,73.777364,2021-08-02,00:33:02,service,1,30,rain,2
18.640047,73.839201,2021-01-14,03:57:40,collector,2,40,rain,2
18.487027,73.85838,2023-09-03,16:31:15,residential,2,30,cloudy,1
18.624589,73.896445,2021-06-06,01:36:39,residential,2,40,clear,3
18.611312,73.881757,2022-05-04,13:32:47,residential,2,50,rain,1
18.588455,73.919839,2023-05-10,16:07:18,collector,1,50,fog,3
18.499934,73.847885,2021-11-16,03:34:17,collector,2,40,rain,2
18.494242,73.947534,2024-05-02,14:14:29,residential,2,30,cloudy,1
18.638812,73.757885,2023-09-19,05:26:00,collector,1,40,clear,3
18.591115,73.93505,2021-07-25,00:40:42,service,2,50,cloudy,2
18.486115,73.863589,2024-03-30,20:29:02,service,1,50,clear,1
18.633098,73.756789,2022-02-12,06:58:32,residential,1,40,clear,2
18.589484,73.80947,2023-09-04,10:48:50,collector,2,50,cloudy,1
18.634879,73.944212,2023-09-23,00:57:39,collector,2,30,rain,1
18.638853,73.844843,2023-03-06,06:49:14,residential,2,40,rain,2
18.622409,73.91891,2024-03-31,15:03:28,highway,6,80,fog,1
18.51382,73.915783,2021-05-14,22:14:45,service,2,50,clear,2
18.457402,73.869254,2022-04-26,11:10:09,residential,1,50,clear,1
18.496002,73.774113,2021-01-18,15:10:52,residential,2,50,cloudy,2
18.465391,73.889258,2024-07-01,17:16:43,arterial,4,60,rain,3
18.517975,73.894953,2024-09-18,20:57:04,arterial,2,80,clear,3
18.463071,73.813058,2022-02-27,12:10:17,collector,2,50,clear,3
18.557898,73.908145,2023-09-02,20:07:11,highway,6,100,cloudy,1
18.513751,73.875178,2024-08-27,23:15:17,collector,2,30,rain,1
18.627196,73.873173,2021-06-09,20:34:23,collector,1,50,clear,2
18.496592,73.75488,2021-03-10,09:51:07,highway,4,100,rain,2
18.62402,73.754254,2024-11-30,12:31:56,residential,1,50,rain,2
18.62494,73.855787,2024-01-15,04:37:29,service,2,30,rain,1
18.637814,73.909757,2024-01-24,22:16:48,arterial,2,80,fog,1
18.649587,73.820142,2023-11-12,23:24:07,highway,4,80,rain,3
18.603438,73.830386,2021-04-18,01:45:49,service,2,40,fog,1
18.545975,73.875501,2022-12-11,12:43:54,highway,4,100,fog,3
18.624735,73.946817,2022-04-18,02:33:36,collector,2,40,rain,2
18.603655,73.833553,2023-02-06,09:49:08,residential,1,30,rain,3
18.534271,73.897516,2021-02-07,03:26:20,residential,1,40,fog,1
18.497755,73.772095,2023-10-19,02:03:49,service,1,30,fog,2
18.520924,73.807448,2022-01-05,23:31:53,service,1,30,cloudy,2
18.509262,73.796722,2021-05-25,12:17:04,highway,6,100,rain,3
18.458419,73.753575,2024-03-07,19:42:38,highway,4,100,clear,1
18.647544,73.835555,2023-06-02,01:53:28,highway,4,80,cloudy,2
18.526865,73.885929,2024-08-14,20:21:44,arterial,4,80,cloudy,2
18.493651,73.939992,2021-12-29,21:39:28,highway,4,80,rain,2
18.607269,73.767882,2021-09-13,08:20:36,service,2,40,cloudy,1
18.533516,73.925824,2022-07-11,13:55:26,residential,2,40,cloudy,1
18.638946,73.84348,2021-07-06,06:42:05,highway,6,80,rain,2
18.572682,73.783407,2024-08-23,15:21:58,arterial,2,60,rain,3
18.648234,73.796334,2022-09-08,13:03:51,collector,2,40,clear,2
18.638546,73.879929,2021-09-28,02:15:32,highway,6,80,cloudy,1
18.571547,73.852538,2021-06-08,07:22:52,residential,1,30,clear,2
18.496134,73.785306,2021-12-12,07:30:08,residential,2,40,rain,2
18.494097,73.787288,2024-12-27,11:19:32,highway,4,80,fog,3
18.605917,73.820025,2021-11-04,04:40:00,service,1,40,rain,1
18.461569,73.943821,2022-12-18,03:08:11,highway,6,100,rain,3
18.626757,73.93555,2022-08-18,13:11:15,service,2,30,rain,3
18.648982,73.784779,2022-03-04,04:03:48,arterial,2,60,cloudy,2
18.529248,73.901648,2023-08-17,10:34:33,residential,2,40,fog,3
18.589204,73.780779,2023-01-15,03:34:03,highway,6,100,clear,1
18.613167,73.794888,2021-11-06,20:19:33,collector,1,40,rain,2
18.494764,73.857395,2022-07-12,20:40:11,service,2,50,cloudy,2
18.568588,73.866017,2022-08-27,07:54:12,arterial,2,80,rain,2
18.468297,73.925492,2021-02-15,12:30:43,arterial,4,80,clear,3
18.50312,73.775903,2021-12-28,14:00:03,residential,1,50,clear,1
18.62775,73.94113,2023-04-10,01:23:20,highway,6,100,rain,3
18.622426,73.911903,2024-08-06,00:07:09,residential,1,50,rain,1
18.581048,73.860171,2024-02-21,14:33:09,arterial,4,60,clear,2
18.467397,73.831691,2021-10-20,09:51:34,service,1,40,fog,1
18.524538,73.801951,2021-03-29,06:05:38,residential,1,50,rain,1
18.594684,73.849175,2022-05-31,07:56:22,collector,1,40,rain,2
18.466209,73.794037,2024-11-28,06:37:49,arterial,2,60,clear,2
18.586652,73.765226,2024-11-25,20:35:41,residential,2,30,clear,1
18.620241,73.849029,2023-10-26,14:21:06,service,2,40,clear,1
18.546117,73.868482,2021-09-02,16:10:13,service,2,30,cloudy,2
18.614936,73.819562,2023-05-24,00:01:57,collector,1,50,fog,2
18.585603,73.863146,2021-09-30,09:34:57,service,2,30,fog,1
18.503406,73.925726,2021-01-03,19:01:50,collector,1,30,cloudy,2
18.609485,73.88169,2024-12-01,18:47:36,collector,1,40,rain,1
18.620116,73.923459,2024-03-03,20:24:48,highway,6,100,rain,2
18.591673,73.917403,2024-10-07,07:07:52,highway,6,80,fog,2
18.589494,73.886028,2022-01-23,15:33:27,highway,6,80,fog,3
18.573722,73.900543,2021-03-16,19:04:02,service,2,30,cloudy,3
18.481721,73.926174,2023-02-05,23:25:44,service,2,30,fog,2
18.624369,73.755849,2024-05-10,05:59:07,collector,1,40,rain,1
18.615163,73.775774,2024-08-06,20:18:39,highway,4,100,fog,2
18.517024,73.898702,2021-06-12,16:25:58,highway,4,100,fog,2
18.482152,73.913593,2021-04-27,12:17:34,collector,2,50,clear,3
18.616427,73.851494,2024-10-19,13:53:07,service,2,50,clear,1
18.451277,73.807408,2024-10-14,04:24:22,service,1,30,rain,1
18.573385,73.946237,2021-10-23,03:07:35,service,2,40,fog,1
18.576363,73.801961,2021-03-19,02:32:36,service,1,30,cloudy,1
18.576801,73.857997,2022-10-27,06:18:20,highway,6,80,fog,1
18.605969,73.771396,2021-11-18,11:45:59,residential,1,40,fog,2
18.602206,73.858253,2022-04-25,00:14:52,service,2,50,cloudy,1
18.642598,73.818374,2023-09-25,02:30:47,collector,1,40,cloudy,3
18.576524,73.936406,2022-07-28,20:17:32,residential,1,40,cloudy,1
18.470502,73.937446,2022-02-14,04:17:38,residential,1,30,fog,2
18.587577,73.763567,2023-11-03,21:01:40,highway,6,100,clear,3
18.510193,73.891634,2023-07-06,02:35:43,residential,2,50,clear,1
18.46347,73.866434,2023-04-12,21:25:27,service,2,40,rain,1
18.519177,73.874183,2024-11-03,09:58:24,highway,4,100,rain,2
18.459148,73.924307,2021-09-17,16:21:17,residential,1,30,rain,1
18.644698,73.943776,2023-11-28,04:45:48,service,1,50,rain,1
18.59993,73.776017,2024-11-15,21:15:08,highway,6,100,clear,3
18.601653,73.754917,2024-08-23,17:15:51,arterial,2,80,cloudy,1
18.454425,73.814722,2021-08-21,11:04:12,residential,1,50,clear,2
18.547729,73.904081,2024-05-05,14:43:13,arterial,4,80,fog,2
18.586659,73.839181,2023-01-25,07:54:47,collector,1,30,cloudy,1
18.504725,73.949425,2021-08-12,11:12:58,collector,1,40,cloudy,3
18.535236,73.840277,2022-05-30,22:59:41,residential,2,40,clear,3
18.482725,73.908962,2021-02-01,10:20:12,arterial,4,80,fog,3
18.588736,73.794154,2024-08-26,05:18:42,highway,4,100,rain,3
18.466476,73.8861,2022-11-20,08:21:39,arterial,4,60,fog,1
18.580902,73.804652,2021-11-25,09:12:32,service,2,30,cloudy,2
18.640173,73.780212,2021-09-04,22:55:20,highway,6,80,fog,3
18.536467,73.938723,2023-03-26,10:48:24,collector,1,30,clear,3
18.533945,73.877705,2021-11-08,19:38:11,highway,4,100,rain,1
18.529519,73.804843,2022-07-14,19:45:24,residential,2,40,fog,2
18.646796,73.831867,2023-09-15,01:47:40,highway,4,100,clear,3
18.62882,73.795991,2022-11-24,23:56:29,residential,2,40,cloudy,1
18.492621,73.756227,2024-10-21,13:04:33,arterial,4,60,clear,2
18.580333,73.823705,2021-09-11,01:37:41,collector,1,50,rain,1
18.622872,73.844642,2021-11-18,03:29:23,arterial,2,60,cloudy,2
18.643639,73.787105,2021-07-25,13:01:36,residential,1,40,clear,2
18.623725,73.905319,2022-04-20,12:21:46,arterial,4,80,cloudy,2
18.604184,73.918957,2021-12-05,23:25:23,service,2,50,fog,1
18.602205,73.875244,2023-03-06,14:36:48,arterial,4,60,fog,2
18.476249,73.756505,2022-06-07,09:33:47,arterial,4,80,fog,3
18.63417,73.87333,2024-10-18,06:06:23,arterial,2,60,rain,3
18.609307,73.846304,2024-06-05,04:36:00,collector,2,50,cloudy,1
18.473462,73.775037,2021-02-09,13:02:28,service,2,40,fog,1
18.587113,73.836061,2024-02-19,11:21:48,highway,6,80,rain,3
18.490105,73.848319,2023-09-19,14:03:19,service,2,30,fog,2
18.462842,73.866394,2024-09-23,14:05:38,collector,2,30,rain,1
18.503799,73.909512,2024-02-25,23:27:30,arterial,4,60,rain,1
18.512072,73.841044,2021-12-13,22:16:06,arterial,4,80,cloudy,2
18.452324,73.764489,2022-04-02,19:01:13,service,2,30,clear,2
18.528499,73.845988,2023-06-26,13:14:19,collector,2,30,clear,2
18.570004,73.808333,2024-09-09,14:39:37,service,2,30,fog,2
18.588996,73.922024,2021-08-23,05:25:41,residential,2,40,rain,3
18.60597,73.757924,2024-10-18,23:40:43,service,2,50,rain,1
18.546101,73.770986,2021-05-06,12:52:11,service,1,40,fog,2
18.498409,73.947333,2021-01-08,07:43:55,service,1,30,fog,2
18.478499,73.849778,2021-09-04,02:53:21,service,1,50,clear,1
18.573631,73.890493,2022-10-30,01:33:17,service,2,40,cloudy,1
18.56193,73.751954,2023-04-10,04:51:28,residential,1,40,fog,2
18.515292,73.853542,2023-04-05,22:22:28,residential,1,50,clear,2
18.467573,73.820125,2021-12-18,11:47:49,arterial,2,60,fog,2
18.456641,73.765716,2023-07-04,11:14:02,arterial,2,60,rain,2
18.529385,73.776543,2022-03-28,18:50:45,service,2,50,fog,3
18.563508,73.887893,2022-06-17,10:00:22,service,1,30,fog,3
18.610117,73.79003,2024-11-27,09:10:43,service,1,30,clear,2
18.483497,73.770914,2021-07-23,19:42:21,residential,1,30,clear,1
18.577286,73.891295,2023-10-08,13:54:11,highway,6,80,cloudy,3
18.456317,73.937242,2021-03-16,12:05:32,highway,4,80,clear,2
18.460394,73.858259,2022-08-14,16:53:16,highway,6,80,fog,2
18.591812,73.924194,2023-12-02,06:14:28,highway,6,80,fog,3
18.592817,73.910346,2022-02-24,09:28:39,collector,2,30,rain,2
18.51789,73.912965,2023-08-18,13:26:56,highway,4,80,fog,3
18.466023,73.928963,2023-08-05,01:13:59,residential,1,40,fog,2
18.559518,73.91346,2022-04-04,19:29:27,residential,2,30,clear,2
18.540464,73.878716,2023-01-17,16:27:02,arterial,2,60,rain,3
18.555281,73.896318,2024-11-09,18:56:19,highway,4,80,cloudy,3
18.466326,73.76207,2021-04-27,14:00:00,highway,4,100,fog,3
18.499421,73.781909,2022-04-05,20:30:24,arterial,2,60,cloudy,3
18.624357,73.793843,2024-09-19,22:19:05,highway,6,100,fog,2
18.645173,73.817379,2021-06-30,01:06:16,highway,4,80,clear,3
18.486424,73.90794,2021-09-22,21:09:30,arterial,4,80,fog,3
18.581742,73.849639,2021-05-25,09:28:34,arterial,2,60,fog,2
18.561073,73.89384,2022-12-11,04:59:45,arterial,4,80,cloudy,3
18.495691,73.949267,2024-05-22,22:56:30,residential,1,50,clear,2
18.644959,73.880065,2024-08-04,15:38:38,residential,2,50,clear,1
18.489908,73.886046,2023-06-03,19:44:54,service,2,40,rain,2
18.46444,73.756131,2024-09-01,23:09:20,residential,2,30,cloudy,3
18.501537,73.842525,2022-11-16,14:02:06,highway,6,100,clear,1
18.623655,73.895434,2024-09-10,21:46:24,collector,2,50,rain,2
18.598541,73.835099,2023-12-25,07:31:20,collector,2,50,clear,2
18.519187,73.824208,2023-01-19,15:38:26,arterial,2,60,cloudy,1
18.64753,73.758022,2024-12-22,11:53:29,residential,2,30,cloudy,1
18.623406,73.865735,2023-02-03,17:57:52,arterial,4,80,rain,1
18.537723,73.895052,2021-12-12,23:06:03,collector,2,30,cloudy,1
18.547334,73.924685,2022-11-22,00:33:41,collector,1,40,cloudy,1
18.63014,73.834344,2021-07-04,09:42:43,service,1,40,clear,1
18.505366,73.86847,2023-05-16,11:20:58,collector,1,50,clear,3
18.632473,73.792132,2023-09-18,09:08:38,arterial,4,80,rain,2
18.574593,73.876312,2021-03-26,07:31:35,residential,2,50,cloudy,2
18.596623,73.776314,2023-07-21,23:48:00,service,2,30,fog,1
18.593165,73.931807,2023-10-21,13:57:17,residential,2,40,clear,2
18.485937,73.797509,2024-05-27,14:54:27,arterial,2,60,fog,3
18.644279,73.786195,2023-02-04,22:49:41,residential,1,40,cloudy,2
18.620877,73.848456,2021-10-19,08:07:29,highway,4,100,cloudy,3
18.499446,73.92415,2021-10-24,01:17:28,arterial,4,60,clear,3
18.539061,73.852963,2024-07-24,23:00:15,collector,2,40,clear,2
18.521847,73.86859,2023-02-23,05:50:53,residential,1,50,cloudy,2
18.482705,73.828216,2023-05-10,09:46:20,service,1,50,cloudy,2
18.643882,73.801627,2024-02-09,18:48:53,residential,2,50,clear,2
18.581347,73.815038,2024-10-03,05:17:13,arterial,4,60,cloudy,2
18.604695,73.776175,2022-06-17,14:42:09,arterial,2,60,cloudy,2
18.643964,73.840758,2023-12-24,10:25:26,collector,2,50,fog,2
18.49721,73.764699,2023-05-10,23:00:59,residential,1,50,rain,2
18.483952,73.853955,2023-12-03,14:43:28,arterial,2,80,rain,3
18.517401,73.915777,2024-03-27,19:44:55,arterial,4,80,cloudy,3
18.536178,73.799743,2022-10-19,03:42:18,highway,4,100,clear,2
18.573429,73.891355,2023-11-08,04:53:13,highway,6,80,rain,3
18.483408,73.783524,2023-11-28,14:38:17,arterial,2,80,rain,1
18.457334,73.89728,2023-04-21,16:21:28,highway,6,80,fog,3
18.582761,73.844926,2023-11-16,09:26:06,collector,2,30,rain,2
18.618834,73.911134,2024-05-22,20:06:41,arterial,4,80,clear,2
18.567071,73.923654,2024-05-09,06:55:38,arterial,2,80,clear,1
18.491168,73.772384,2024-09-11,17:04:27,service,2,50,rain,2
18.50395,73.761417,2023-07-27,07:53:49,residential,2,40,rain,1
18.556234,73.937321,2023-11-27,11:22:00,highway,4,80,rain,2
18.457869,73.774422,2022-10-28,15:55:45,arterial,2,60,fog,2
18.54044,73.936775,2022-02-01,03:41:28,highway,6,80,fog,1
18.513231,73.851447,2024-12-13,13:46:12,arterial,4,80,clear,3
18.458315,73.779669,2023-05-05,15:27:29,arterial,4,60,clear,3
18.647326,73.943024,2023-03-20,17:36:33,highway,6,100,rain,1
18.450988,73.940362,2021-12-10,14:51:43,residential,2,40,fog,1
18.577824,73.923584,2024-03-15,05:02:16,collector,1,30,cloudy,2
18.540948,73.853119,2022-11-24,07:40:45,residential,1,50,rain,3
18.547769,73.883373,2022-08-16,10:36:04,highway,6,100,cloudy,1
18.47793,73.755995,2023-03-14,22:13:44,arterial,4,60,cloudy,2
18.511586,73.890936,2023-10-10,02:43:54,residential,1,30,fog,1
18.490371,73.884686,2024-04-16,07:24:14,collector,1,30,clear,2
18.643982,73.76878,2024-04-16,17:14:14,residential,1,30,cloudy,2
18.58452,73.83875,2023-12-28,16:09:10,service,1,30,clear,1
18.623628,73.78543,2022-05-31,07:14:44,highway,4,80,clear,2
18.588525,73.917623,2022-01-27,07:48:39,collector,1,40,clear,1
18.638923,73.88665,2022-12-02,19:11:01,service,2,30,cloudy,1
18.549435,73.873569,2021-07-03,18:45:30,collector,1,50,clear,2
18.623781,73.864122,2023-12-25,18:46:33,highway,4,100,fog,3
